Unnamed: 0,predictedLabel,cluster_id,url,nodeID,specTableContent,keyValuePairs,domain,hasSpecTable,lang
1723,Computers_and_Accessories,1010465,sillworks.com/canada/product_info.php?products_id=141383&currency=CAD,_:nodee24f77835338949f2df68cca5d7815," Specifications: Category HP Sub-Category Adapter Generation NC7170 Part Number 313586-001 Products ID 141383 Form Factor Internal Adapter Interface Compatibility PCI-X Standard Data Rate 1Gbps, 10Mbps, 100Mbps Max. Data Transfer Rate 1000Mbps Duplex Mode Half Duplex, Full Duplex Networking Connectors RJ-45 Bus Clock Rate 33MHz, 66MHz, 133MHz Bus Clock Bits 32 bit, 64 bit Power Management Wake-on-LAN Power Requirements 5 Volts Dimensions (WxD) 2.5 in x 6.6 in","{'Products ID': '141383', 'Power Management': 'Wake-on-LAN', 'Form Factor': 'Internal Adapter', 'Category': 'HP', 'Duplex Mode': 'Half Duplex, Full Duplex', 'Interface Compatibility': 'PCI-X', 'Networking Connectors': 'RJ-45', 'Standard Data Rate': '1000 Mbps, 10 Mbps, 100 Mbps', 'Power Requirements': '5 V', 'Max. Data Transfer Rate': '1000 Mbps', 'Part Number': '313586-001', 'Bus Clock Bits': '32 bit, 64 bit', 'Sub-Category': 'Adapter', 'Generation': 'NC7170', 'Dimensions (WxD)': '2.5 in x 6.6 in', 'Bus Clock Rate': '33 MHz, 66 MHz, 133 MHz'}",sillworks.com,1,en
64,Computers_and_Accessories,1002055,sillworks.com/canada/product_info.php?products_id=141950,_:node3b134e24246283fe5cf3464764a020, Specifications: Category Proliant Storage Sub-Category StorageWorks Generation MSA50 Part Number 364430-B21 Products ID 141950 Form Factor Rack Mountable Special Features Hot Plug Protocol supported 3Gb/s SAS 1.5Gb/s SATA Input voltage 110-240 V AC I/O Module Connector SAS SFF 8470 Connector Power 180 Watts per supply (load) Buttons/LED Indicators UID Button (top) Drive LED Indicators Drive LED (top) - On-line/Activity Shipping Dimensions 12 x 23.5 x 33 in,"{'Special Features': 'Hot Plug', 'Power': '180 W', 'Products ID': '141950', 'Form Factor': 'Rack Mountable', 'Category': 'Proliant Storage', 'Shipping Dimensions': '12 x 23.5 x 33 in', 'Input voltage': '110-240 V AC', 'Buttons/LED Indicators': 'UID Button (top)', 'Protocol supported': '3Gb/s SAS 1.5Gb/s SATA', 'Part Number': '364430-B21', 'Sub-Category': 'StorageWorks', 'Generation': 'MSA50', 'Drive LED Indicators': 'Drive LED (top) - On-line/Activity', 'I/O Module Connector': 'SAS SFF 8470 Connector'}",sillworks.com,1,en
64,Computers_and_Accessories,1002055,sillworks.com/canada/product_info.php?products_id=141950,_:node3b134e24246283fe5cf3464764a020, Specifications: Category Proliant Storage Sub-Category StorageWorks Generation MSA50 Part Number 364430-B21 Products ID 141950 Form Factor Rack Mountable Special Features Hot Plug Protocol supported 3Gb/s SAS 1.5Gb/s SATA Input voltage 110-240 V AC I/O Module Connector SAS SFF 8470 Connector Power 180 Watts per supply (load) Buttons/LED Indicators UID Button (top) Drive LED Indicators Drive LED (top) - On-line/Activity Shipping Dimensions 12 x 23.5 x 33 in,"{'Special Features': 'Hot Plug', 'Power': '180 W', 'Products ID': '141950', 'Form Factor': 'Rack Mountable', 'Category': 'Proliant Storage', 'Shipping Dimensions': '12 x 23.5 x 33 in', 'Input voltage': '110-240 V AC', 'Buttons/LED Indicators': 'UID Button (top)', 'Protocol supported': '3Gb/s SAS 1.5Gb/s SATA', 'Part Number': '364430-B21', 'Sub-Category': 'StorageWorks', 'Generation': 'MSA50', 'Drive LED Indicators': 'Drive LED (top) - On-line/Activity', 'I/O Module Connector': 'SAS SFF 8470 Connector'}",sillworks.com,1,en
189766,Computers_and_Accessories,12368235,sillworks.com/canada/product_info.php?products_id=15150&currency=CAD,_:node15f5959f8924c351faecfce6b4117a5d, Specifications: Category HP Sub-Category ATA IDE Drive Generation 20GB Part Number 231377-B21 Products ID 15150 Capacity 20GB Enclosure Internal Spindle Speed 7200RPM External Data Transfer Rate 100MBps Seek Time 8.55ms Average Latency 4.17ms Platform PC,"{'Capacity': '20 GB', 'Seek Time': '8.55 ms', 'Part Number': '231377-B21', 'Generation': '20GB', 'External Data Transfer Rate': '100 Mbps', 'Category': 'HP', 'Products ID': '15150', 'Platform': 'PC', 'Sub-Category': 'ATA IDE Drive', 'Average Latency': '4.17 ms', 'Enclosure': 'Internal', 'Spindle Speed': '7200 rpm'}",sillworks.com,1,en
11,Computers_and_Accessories,10008000,sillworks.com/canada/product_info.php?products_id=15403,_:node102fc242819087846e88434c28bc6c," Specifications: Category Proliant Server Sub-Category BL20 Generation G3 Part Number 347955-B21 Products ID 15403 Chassis Form Blade Model ProLiant BL20p RAM Technology DDR SDRAM Cache Memory (installed) 1MB RAM (Installed) 1GB RAM (maximum) 8GB Networking Protocol Ethernet, Fast Ethernet, Gigabit Etherne Hard Drive Type Hot-swap Controller RAID Level RAID 0, RAID 1, RAID 10, RAID 5","{'RAM (Installed)': '1 GB', 'Cache Memory (installed)': '1 MB', 'Products ID': '15403', 'Controller RAID Level': 'RAID 0, RAID 1, RAID 10, RAID 5', 'RAM Technology': 'DDR SDRAM', 'Category': 'Proliant Server', 'Chassis Form': 'Blade', 'Part Number': '347955-B21', 'Sub-Category': 'BL20', 'Networking Protocol': 'Ethernet, Fast Ethernet, Gigabit Etherne', 'Generation': 'G3', 'Hard Drive Type': 'Hot-swap', 'Model': 'ProLiant BL20p', 'RAM (maximum)': '8 GB'}",sillworks.com,1,en
558897,Computers_and_Accessories,10008000,sillworks.com/canada/product_info.php?products_id=15403,_:node102fc242819087846e88434c28bc6c," Specifications: Category Proliant Server Sub-Category BL20 Generation G3 Part Number 347955-B21 Products ID 15403 Chassis Form Blade Model ProLiant BL20p RAM Technology DDR SDRAM Cache Memory (installed) 1MB RAM (Installed) 1GB RAM (maximum) 8GB Networking Protocol Ethernet, Fast Ethernet, Gigabit Etherne Hard Drive Type Hot-swap Controller RAID Level RAID 0, RAID 1, RAID 10, RAID 5","{'Controller RAID Level': 'RAID 0, RAID 1, RAID 10, RAID 5', 'Hard Drive Type': 'Hot-swap', 'Cache Memory (installed)': '1 MB', 'Model': 'ProLiant BL20p', 'Chassis Form': 'Blade', 'Sub-Category': 'BL20', 'RAM (maximum)': '8 GB', 'RAM Technology': 'DDR SDRAM', 'Generation': 'G3', 'RAM (Installed)': '1 GB', 'Products ID': '15403', 'Part Number': '347955-B21', 'Category': 'Proliant Server', 'Networking Protocol': 'Ethernet, Fast Ethernet, Gigabit Etherne'}",sillworks.com,1,en
181180,Computers_and_Accessories,10271399,sillworks.com/canada/product_info.php?products_id=454472&currency=CAD,_:nodeb7d4934cb8d9527bf76b9edff9115e2, Specifications: Category Proliant Processor Sub-Category Xeon Generation G5 Part Number 457935-B21 Products ID 454472 Product Type Processor Board Processor Type Intel Xeon Processor Core Quad-Core Processor Qty 1 Clock Speed 2.66GHz Bus Speed 1333MHz L2 Cache 12MB 64-bit Processing Yes Process Technology 45nm Processor Socket Socket J LGA-771 Thermal Design Power 80W,"{'Process Technology': '45nm', 'Processor Core': 'Quad-Core', 'Bus Speed': '1333 MHz', 'Product Type': 'Processor Board', 'Processor Socket': 'Socket J LGA-771', 'Part Number': '457935-B21', 'Generation': 'G5', 'Category': 'Proliant Processor', 'Products ID': '454472', 'Processor Qty': '1', 'L2 Cache': '12 MB', '64-bit Processing': 'Yes', 'Sub-Category': 'Xeon', 'Clock Speed': '2.66 GHz', 'Processor Type': 'Intel Xeon', 'Thermal Design Power': '80 W'}",sillworks.com,1,en
183364,Computers_and_Accessories,10616367,sillworks.com/canada/product_info.php?products_id=455330,_:node8e8fdff73d22e1b294ca1f26e8c11a7d, Specifications: Category Proliant Hard Drive Sub-Category 15K Generation SAS NHP Part Number 431950-B21-10Pack Products ID 455330 Capacity 300GB Interface Serial Attached SCSI (SAS) Enclosure Internal Drive Dimensions 3.5 inches x 1/3H (Low Profile) Spindle Speed 15000RPM External Data Transfer 3072MB/s Seek Time 3.5ms HotSwap No Manufacturer Hewlett Packard Pre-Failure Warranty Yes Hot Swap Tray Not Included Package Qty 1 431950-B21 Compatible Servers: DL120 G5 DL120 G6 G7 ML110 G4 ML110 G5 ML115 G1 ML115 G5 ML150 G5 ML150 G6 G7 ML330 G6,"{'Capacity': '0.300 TB', 'External Data Transfer': '3072 Mbps', 'Interface': 'Serial Attached SCSI (SAS)', 'Pre-Failure Warranty': 'Yes', 'HotSwap': 'No', 'Package Qty': '1', 'Seek Time': '3.5 ms', 'Part Number': '431950-B21-10Pack', 'Generation': 'SAS NHP', 'Spindle Speed': '15000 rpm', 'Products ID': '455330', 'Sub-Category': '15K', 'Manufacturer': 'Hewlett Packard', 'Drive Dimensions': '3.5 inches x 1/3H (Low Profile)', 'Category': 'Proliant Hard Drive', 'Enclosure': 'Internal', 'Hot Swap Tray': 'Not Included'}",sillworks.com,1,en
47959,Computers_and_Accessories,903984,sillworks.com/canada/product_info.php?products_id=457489&currency=CAD,_:node771c21166739331c778de98e906231, Specifications: Category Proliant HardDrive Sub-Category 10K Generation SAS Part Number DG0146FAMWL Products ID 457489 Type Hard Drive - Hot-Swap Capacity 146GB Interface Type Serial Attached SCSI Spindle Speed 10000RPM Ports Dual Port Speed 6GB/s,"{'Speed': '6000 MHz', 'Generation': 'SAS', 'Part Number': 'DG0146FAMWL', 'Products ID': '457489', 'Sub-Category': '10K', 'Type': 'Hard Drive - Hot-Swap', 'Category': 'Proliant HardDrive', 'Capacity': '0.146 TB', 'Spindle Speed': '10000 rpm', 'Interface Type': 'Serial Attached SCSI', 'Ports': 'Dual Port'}",sillworks.com,1,en
177977,Computers_and_Accessories,9624226,sillworks.com/canada/product_info.php?products_id=458079,_:nodea483df96c48e78596a59f93886aa, Specifications: Category Proliant Processor Sub-Category Intel Xeon Generation G7 Part Number 643071-B21 Products ID 458079 Product Type Processor Processor Type Intel Xeon Processor Core Deca-Core Processor Qty 1 Clock Speed 2.0GHz QuickPath Interconnect 6.4GT/s L2 Cache 2.5MB L3 Cache 24MB 64-bit Processing Yes Process Technology 32nm Processor Socket Socket LGA-1567 Thermal Design Power 130W,"{'Process Technology': '32nm', 'Processor Type': 'Intel Xeon', 'Products ID': '458079', 'Processor Socket': 'Socket LGA-1567', 'Processor Qty': '1', 'L2 Cache': '2.5MB', 'Product Type': 'Processor', 'Thermal Design Power': '130 W', 'L3 Cache': '24 MB', '64-bit Processing': 'Yes', 'Category': 'Proliant Processor', 'Generation': 'G7', 'Sub-Category': 'Intel Xeon', 'Processor Core': 'Deca-Core', 'QuickPath Interconnect': '6400 Mbps', 'Clock Speed': '2.00 GHz', '': '', 'Part Number': '643071-B21'}",sillworks.com,1,en
7159,Computers_and_Accessories,10807594,sillworks.com/canada/product_info.php?products_id=458204&currency=CAD,_:node305ee88a71e5a454eadc1ec33113438, Specifications: Category Proliant Processor Sub-Category Intel Xeon Generation G7 Part Number 637406-B21 Products ID 458204 Product Type Processor Processor Type Intel Xeon Processor Core Hexa-Core Processor Qty 1 Clock Speed 3.06GHz QuickPath Interconnect 6.4GT/s L2 Cache 1.5MB L3 Cache 12MB 64-bit Processing Yes Process Technology 32nm Processor Socket Socket B LGA-1366 Thermal Design Power 95W,"{'Processor Type': 'Intel Xeon', 'Products ID': '458204', 'Process Technology': '32nm', 'Thermal Design Power': '95 W', 'Category': 'Proliant Processor', 'L3 Cache': '12 MB', 'QuickPath Interconnect': '6.4GT/s', '64-bit Processing': 'Yes', 'Part Number': '637406-B21', 'Sub-Category': 'Intel Xeon', 'Product Type': 'Processor', 'L2 Cache': '1.5 MB', 'Generation': 'G7', 'Processor Qty': '1', 'Processor Core': 'Hexa-Core', 'Processor Socket': 'Socket B LGA-1366', 'Clock Speed': '3.06 GHz'}",sillworks.com,1,en
301532,Computers_and_Accessories,809247,sillworks.com/product_info.php?manufacturers_id=11&products_id=200380,_:nodea3c936be499d4c791221ee9cdcf8bd, Specifications: Category StorageWorks HardDrive Sub-Category 7.2K Generation SAS MSA2 Part Number 718302-001-5Pack Products ID 200380 Type Hard Drive - Hot-Plug Capacity 4TB Interface Type Serial Attached SCSI Spindle Speed 7200RPM Ports Dual Port Speed 6GB/s,"{'Speed': '6000 Mbps', 'Interface Type': 'Serial Attached SCSI', 'Part Number': '718302-001-5Pack', 'Ports': 'Dual Port', 'Products ID': '200380', 'Spindle Speed': '7200 rpm', 'Category': 'StorageWorks HardDrive', 'Capacity': '4 TB', 'Type': 'Hard Drive - Hot-Plug', 'Sub-Category': '7.2K', 'Generation': 'SAS MSA2'}",sillworks.com,1,en
185143,Computers_and_Accessories,11070992,sillworks.com/product_info.php?manufacturers_id=11&products_id=460062,_:node490fc9e3a3fced9bcd7c499cb372e80, Specifications: Category Proliant HardDrive Sub-Category 5.4K Generation SATA Part Number 405419-001-5Pack Products ID 460062 Type Hard Drive - Hot-Swap Form Factor 2.5 inches x 1/8H Capacity 60GB Interface Type Serial ATA-150 Data Transfer Rate 150MB/s Average Seek Time 15ms Spindle Speed 5400RPM,"{'Data Transfer Rate': '150 Mbps', 'Form Factor': '2.5 inches x 1/8H', '': '', 'Part Number': '405419-001-5Pack', 'Generation': 'SATA', 'Average Seek Time': '15ms', 'Category': 'Proliant HardDrive', 'Products ID': '460062', 'Interface Type': 'Serial ATA-150', 'Sub-Category': '5.4K', 'Type': 'Hard Drive - Hot-Swap', 'Capacity': '0.06 TB', 'Spindle Speed': '5400 rpm'}",sillworks.com,1,en
177591,Computers_and_Accessories,9473979,sillworks.com/product_info.php?products_id=13094&currency=USD,_:node9c86a0a7bb9d2c671d8ca5f7c19accfb, Specifications: Category Proliant Sub-Category Tape Drive Generation 100/200GB Part Number 249161-B21 Products ID 13094 Tape Type AIT Native Capacity 100GB Interface Type SCSI Enclosure Type Internal Native Data Transfer Rate 12Mbps Compressed Capacity 200GB Data Transfer Rate - Compressed 24Mbps SCSI Signaling Type Low Voltage Differential (LVD) Platform PC Dimensions (HxWxD) 1.77 in x 4.65 in x 8.51 in Weight 1.9lbs,"{'Data Transfer Rate - Compressed': '24 Mbps', 'Products ID': '13094', 'Interface Type': 'SCSI', 'SCSI Signaling Type': 'Low Voltage Differential (LVD)', 'Compressed Capacity': '200 GB', 'Platform': 'PC', 'Dimensions (HxWxD)': '1.77 in x 4.65 in x 8.51 in', 'Weight': '861.82 g', 'Tape Type': 'AIT', 'Enclosure Type': 'Internal', 'Native Data Transfer Rate': '12 Mbps', 'Category': 'Proliant', 'Generation': '100/200GB', 'Part Number': '249161-B21', 'Sub-Category': 'Tape Drive', 'Native Capacity': '0.1 TB'}",sillworks.com,1,en
3952,Computers_and_Accessories,10338598,sillworks.com/product_info.php?products_id=141827&currency=USD,_:node93d2ced393d1573d3789318997143, Specifications: Category PDU Sub-Category Rackmount Generation 120volt 24amp Part Number 252663-D72 Products ID 141827 Device Type Power distribution strip Form Factor Rack-moutable 1 U Load Rating Small LAN / file server Input Voltage AC 200/240 V Output Voltage AC 208 V Output Connector 32 x power IEC 320 EN 60320 C13,"{'Device Type': 'Power distribution strip', 'Generation': '120volt 24amp', 'Part Number': '252663-D72', 'Products ID': '141827', 'Sub-Category': 'Rackmount', 'Output Connector': '32 x power IEC 320 EN 60320 C13', 'Form Factor': 'Rack-moutable 1 U', 'Category': 'PDU', 'Output Voltage': 'AC 208 V', 'Load Rating': 'Small LAN / file server', 'Input Voltage': 'AC 200/240 V'}",sillworks.com,1,en
863,Computers_and_Accessories,10057052,sillworks.com/product_info.php?products_id=469082,_:nodedf3f0c312f1aed308934cc2793d36f, Specifications: Category Dell HardDrive Sub-Category 7.2K Generation SAS Part Number 0197JM-5Pack Products ID 469082 Capacity 2TB Interface Serial Attached SCSI (SAS 2) Enclosure Internal Drive Dimensions 3.5 inches x 1/3H (LFF) Spindle Speed 7200RPM External Data Transfer Rate 6G = 6Gb/sec (750 MB/s) Seek Time 4.5ms HotSwap Yes Manufacturer Dell Pre-Failure Warranty Yes Hot Swap Tray Included/Attached,"{'Products ID': '469082', 'Category': 'Dell HardDrive', 'Enclosure': 'Internal', 'Drive Dimensions': '3.5 inches x 1/3H (LFF)', 'Hot Swap Tray': 'Included/Attached', 'External Data Transfer Rate': '750 Mbps', 'Pre-Failure Warranty': 'Yes', 'Part Number': '0197JM-5Pack', 'Sub-Category': '7.2K', 'Manufacturer': 'Dell', 'HotSwap': 'Yes', 'Spindle Speed': '7200 rpm', 'Generation': 'SAS', 'Capacity': '2 TB', 'Interface': 'Serial Attached SCSI (SAS 2)', 'Seek Time': '4.5 ms'}",sillworks.com,1,en
17781,Computers_and_Accessories,13793486,silworks.com/product_info.php?products_id=142588,_:node43cd7122e2f9b71b12fc29c854dabbc8, Specifications: Category Proliant Processor Sub-Category Xeon Generation G4p Part Number 394921-B21 Products ID 142588 Product Type Processor Upgrade Processor Type Intel Xeon Processor Core Single-Core Processor Qty 1 Clock Speed 3.0GHz Bus Speed 800MHz L2 Cache 2MB 64-bit Processing Yes Process Technology 90nm Processor Socket Socket PGA-604 Thermal Design Power 55W (Low Voltage),"{'Processor Type': 'Intel Xeon', 'Products ID': '142588', 'Process Technology': '90nm', 'Thermal Design Power': '55 W', 'Category': 'Proliant Processor', 'Part Number': '394921-B21', '64-bit Processing': 'Yes', 'Bus Speed': '800 MHz', 'Sub-Category': 'Xeon', 'Product Type': 'Processor Upgrade', 'L2 Cache': '2 MB', 'Generation': 'G4p', 'Processor Qty': '1', 'Processor Core': 'Single-Core', 'Processor Socket': 'Socket PGA-604', 'Clock Speed': '3.0 GHz'}",silworks.com,1,en
7046,Computers_and_Accessories,10787041,silworks.com/product_info.php?products_id=485827&PHPSESSID=fbipbuuju03ikdmfuv1lfdbvm2,_:node76c2f479709f71967332a3cffac323e3, Specifications: Category Dell EqualLogic Drive Sub-Category 15K Generation SAS Part Number 002R3X-2Pack Products ID 485827 Capacity 600GB Interface Serial Attached SCSI (SAS) Enclosure Internal Drive Dimensions 3.5 inches x 1/3H (Low Profile) Spindle Speed 15000RPM External Data Transfer Rate 6G = 6Gb/sec (750 MB/s) Seek Time 4.5ms HotSwap Yes Manufacturer Dell EqualLogic Pre-Failure Warranty Yes Hot Swap Tray Included,"{'Products ID': '485827', 'Category': 'Dell EqualLogic Drive', 'Enclosure': 'Internal', 'Drive Dimensions': '3.5 inches x 1/3H (Low Profile)', 'Hot Swap Tray': 'Included', 'External Data Transfer Rate': '750 Mbps', 'Pre-Failure Warranty': 'Yes', 'Part Number': '002R3X-2Pack', 'Sub-Category': '15K', 'Manufacturer': 'Dell EqualLogic', 'HotSwap': 'Yes', 'Spindle Speed': '15000 rpm', 'Generation': 'SAS', 'Capacity': '0.6 TB', 'Interface': 'Serial Attached SCSI (SAS)', 'Seek Time': '4.5 ms'}",silworks.com,1,en
87,Computers_and_Accessories,10029067,tmart.com/130W-AC-Adapter-Power-Supply-Cord-for-Dell-XPS-M170-M1710-Laptop-Battery-Charger_p316701,_:node3ea3d4dd82d421bf53f218dae3b47550," Condition New Power Cable Type US Standard, 3 Pins Input 100-240V ~2.5A, 50/60Hz Output 19.5V~6.7A, 130W Tip Diameter (0.20 x 0.29)"" / (5.0 x 7.4)mm (Inner Dia. x Outside Dia.) Color Black Weight 25.04oz / 710g Dimensions (6.54 x 2.60 x 1.50)"" / (16.6 x 6.6 x 3.8)cm (L x W x H)","{'Weight': '25.04oz / 710g', 'Tip Diameter': '(0.20 x 0.29)"" / (5.0 x 7.4)mm (Inner Dia. x Outside Dia.)', 'Condition': 'New', 'Color': 'Black', 'Input': '100-240V ~2.5A, 50/60Hz', 'Output': '19.5V~6.7A, 130W', 'Power Cable Type': 'US Standard, 3 Pins', 'Dimensions': '(6.54 x 2.60 x 1.50)"" / (166 x 66 x 38)mm (L x W x H)'}",tmart.com,1,en
4892,Computers_and_Accessories,10405028,tmart.com/16GB-Thumb-Stick-Clasp-Leather-USB-Flash-Drive-Brown_p111467,_:nodea5a1d296451e56ecc23d53c71447b43," Drive Capacity 16GB USB Interface USB 1.0 / 1.1 / 2.0 Reading Speed 12MB/sec Writing Speed 8MB/sec Color Brown Weight 0.67 oz Size 3.54"" x 1.06"" x 0.59"" (L x W x H) Operating Systems Works on all major operating systems","{'Operating Systems': 'Works on all major operating systems', 'Weight': '18,994 g', 'Writing Speed': '8MB/sec', 'USB Interface': 'USB 1.0 / 1.1 / 2.0', 'Drive Capacity': '16GB', 'Size': '89.916 mm x 26.924 mm x 14.986 mm (L x W x H)', 'Color': 'Brown', 'Reading Speed': '12MB/sec'}",tmart.com,1,en
4892,Computers_and_Accessories,10405028,tmart.com/16GB-Thumb-Stick-Clasp-Leather-USB-Flash-Drive-Brown_p111467,_:nodea5a1d296451e56ecc23d53c71447b43," Drive Capacity 16GB USB Interface USB 1.0 / 1.1 / 2.0 Reading Speed 12MB/sec Writing Speed 8MB/sec Color Brown Weight 0.67 oz Size 3.54"" x 1.06"" x 0.59"" (L x W x H) Operating Systems Works on all major operating systems","{'Operating Systems': 'Works on all major operating systems', 'Weight': '18.99418 g', 'Writing Speed': '8MB/sec', 'USB Interface': 'USB 1.0 / 1.1 / 2.0', 'Drive Capacity': '16GB', 'Size': '89.916 mm x 26.924 mm x 14.986 mm (L x W x H)', 'Color': 'Brown', 'Reading Speed': '12MB/sec'}",tmart.com,1,en
1730,Computers_and_Accessories,10105965,tmart.com/7-Tablet-PC-Leather-Case-with-USB-Keyboard-Holder-White_p158925,_:node793ab117ba6e4bab7c1f044304f491b," Material Leather Compatible With 7"" Tablet PC Color White Dimensions 23 x 14.5 x 3cm / 9.05 x 5.7 x 1.18"" (L x W x H) Weight 350g / 12.35oz","{'Material': 'Leather', 'Compatible With': '7"" Tablet PC', 'Weight': '350g / 12.35oz', 'Color': 'White', 'Dimensions': '230 x 145 x 30 mm / 9.05 x 5.7 x 1.18"" (L x W x H)'}",tmart.com,1,en
4616,Computers_and_Accessories,10394150,tmart.com/8-Cell-Laptop-Battery-for-Toshiba-PA3450U-1BRS-PA3506U-1BRS-1BAS-Equium-5200mAh_p319202,_:node63e4e5d925d9a3cfab2475b7fcead599, Battery Type Replacement Battery Cell Type Li-ion Battery Cells 8-cells Voltage 14.4 V Capacity 5200mAh Color Black Size 8.07 x 2.56 x 0.79 inch / 20.5 x 6.5 x 2cm(L x W x H) Weight 16.12 oz / 457 g,"{'Battery Cells': '8-cells', 'Capacity': '5200mAh', 'Weight': '16.12 oz / 457 g', 'Voltage': '14.4 V', 'Size': '8.07 x 2.56 x 0.79 inch / 205 x 65 x 20 mm(L x W x H)', 'Cell Type': 'Li-ion', 'Battery Type': 'Replacement Battery', 'Color': 'Black'}",tmart.com,1,en
3508,Computers_and_Accessories,10317100,tmart.com/New-12-Cell-7800mAh-Laptop-Battery-for-HP-Compaq-416996-131-434674-001-EV087AA_p317619,_:nodeee4d904a42229e3f4a12fc4be3731db, Battery Type Replacement Battery Cell Type Li-ion Number of Cells 12-cells Voltage 7.4V Capacity 7800mAh Color Black Size 10.71 x 2.24 x 1.57 inch / 27.2 x 5.7 x 4 cm(L x W x H) Weight 25.04 oz / 710 g,"{'Size': '10.71 x 2.24 x 1.57 inch / 272 x 57 x 40 mm(L x W x H)', 'Capacity': '7800mAh', 'Weight': '25.04 oz / 710 g', 'Voltage': '7.4V', 'Number of Cells': '12-cells', 'Cell Type': 'Li-ion', 'Battery Type': 'Replacement Battery', 'Color': 'Black'}",tmart.com,1,en
1710,Computers_and_Accessories,10098605,tmart.com/Transformers-PC-Refacing-with-Auto-Sleep-Function-Protective-Case-for-iPad-2-3-4-Rose_p233564,_:node9a1d4b84ba82fe2b91ad444667dc68bf," Color Rose Material PC, PU Leather Dimensions ( 24.5 x 18.8 x 1.5 )cm / ( 9.65 x 7.4 x 0.59 )"" (L x W x H) Weight 6.91 oz / 196 g Compatible with iPad 2/3/4","{'Compatible with': 'iPad 2/3/4', 'Material': 'PC, PU Leather', 'Weight': '6.91 oz / 196 g', 'Color': 'Rose', 'Dimensions': '( 245 x 188 x 15 )mm / ( 9.65 x 7.4 x 0.59 )"" (L x W x H)'}",tmart.com,1,en
1622,Computers_and_Accessories,1008723,tweakers.net/pricewatch/1102907/msi-wind-top-pro-24t-6m-039eu,_:nodeaa0d1b4a52adeb5f7316b442615942, Categorie PC's Merk MSI Productserie Wind Top Pro 24T Product MSI Wind Top Pro 24T 6M-039EU Uitvoering MSI Wind Top Pro 24T 6M-039EU EAN 4719072510657 SKU PRO 24T 6M-039EU Tweakers ID 1102907,"{'Productserie': 'Wind Top Pro 24T', 'EAN': '4719072510657', 'Categorie': ""PC's"", 'Tweakers ID': '1102907', 'SKU': 'PRO 24T 6M-039EU', 'Merk': 'MSI', 'Product': 'MSI Wind Top Pro 24T 6M-039EU', 'Uitvoering': 'MSI Wind Top Pro 24T 6M-039EU'}",tweakers.net,1,en
108,Computers_and_Accessories,10034358,tweakers.net/pricewatch/405183/enermax-twisterpressure-uctp12p-120mm,_:node43e87db29cfaec95d2b7ed4b8eeb637," Categorie Ventilatoren Merk Enermax Product Enermax TwisterPressure UCTP12P Uitvoering Enermax TwisterPressure UCTP12P, 120mm EAN 4713157733351 SKU UCTP12P Tweakers ID 405183","{'EAN': '4713157733351', 'Categorie': 'Ventilatoren', 'Tweakers ID': '405183', 'SKU': 'UCTP12P', 'Merk': 'Enermax', 'Product': 'Enermax TwisterPressure UCTP12P', 'Uitvoering': 'Enermax TwisterPressure UCTP12P, 120mm'}",tweakers.net,1,en
115,Computers_and_Accessories,10037144,usapartsdirect.com/canada/product_info.php?cPath=&products_id=455582,_:nodeea8736f4b4607e5c81afd7ace266e54d, Specifications: Category Proliant Processor Sub-Category Xeon Generation G6 Part Number 507676-B21 Products ID 455582 Product Type Processor Board Processor Type Intel Xeon Processor Core Quad-Core Processor Qty 1 Clock Speed 2.80GHz Bus Speed 1333MHz L2 Cache 1MB L3 Cache 8MB 64-bit Processing Yes Process Technology 45nm Processor Socket Socket B LGA-1366 Thermal Design Power 95W,"{'Processor Type': 'Intel Xeon', 'Products ID': '455582', 'Process Technology': '45nm', 'Thermal Design Power': '95W', 'Category': 'Proliant Processor', 'L3 Cache': '8MB', 'Part Number': '507676-B21', '64-bit Processing': 'Yes', 'Bus Speed': '1333MHz', 'Sub-Category': 'Xeon', 'Product Type': 'Processor Board', 'L2 Cache': '1MB', 'Generation': 'G6', 'Processor Qty': '1', 'Processor Core': 'Quad-Core', 'Processor Socket': 'Socket B LGA-1366', 'Clock Speed': '2.80GHz'}",usapartsdirect.com,1,en
182801,Computers_and_Accessories,10471757,usapartsdirect.com/canada/product_info.php?cPath=102&products_id=458224,_:node4bb9bdcdcc25ec2d5f4a93b5fe3c507c, Specifications: Category Proliant Processor Sub-Category Intel Xeon Generation G5 Part Number 493245-B22 Products ID 458224 Product Type Processor Processor Type Intel Xeon Processor Core Quad-Core Processor Qty 1 Clock Speed 2.83GHz Bus Speed 1333MHz L2 Cache 12MB 64-bit Processing Yes Process Technology 45nm Processor Socket Socket LGA-775 Thermal Design Power 95W,"{'': '', 'Process Technology': '45nm', 'Processor Core': 'Quad-Core', 'Bus Speed': '1333MHz', 'Product Type': 'Processor', 'Processor Socket': 'Socket LGA-775', 'Part Number': '493245-B22', 'Generation': 'G5', 'Category': 'Proliant Processor', 'Products ID': '458224', 'Processor Qty': '1', 'L2 Cache': '12MB', '64-bit Processing': 'Yes', 'Sub-Category': 'Intel Xeon', 'Clock Speed': '2.83GHz', 'Processor Type': 'Intel Xeon', 'Thermal Design Power': '95W'}",usapartsdirect.com,1,en
